" ""http://purl.obolibrary.org/obo/UBERON_2001706"" "," ""infraorbital 11"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001707"" "," ""infraorbital 12"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001708"" "," ""dermosphenotic"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001733"" "," ""mesethmoid ventral diverging lamella"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001734"" "," ""posterior process of basipterygium"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001747"" "," ""lateral mesethmoid wing"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001752"" "," ""pre-narial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001783"" "," ""supraoccipital crest"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001787"" "," ""pectoral fin spine"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001788"" "," ""pelvic splint"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001792"" "," ""pharyngobranchial 3 bone uncinate process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001793"" "," ""pharyngobranchial 4 bone uncinate process"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300109"" "," ""proximal segment of caudal ray"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300112"" "," ""distal segment of caudal ray"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300151"" "," ""pelvic intercleithral cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300154"" "," ""procurrent spur"" "
" ""http://purl.obolibrary.org/obo/UBERON_4300155"" "," ""pectoral splint"" "
" ""http://purl.obolibrary.org/obo/UBERON_4500002"" "," ""upper uroneural"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001798"" "," ""epicentral bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001800"" "," ""cephalic rib"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001805"" "," ""articular bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001816"" "," ""anterior nuchal plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001817"" "," ""middle nuchal plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001820"" "," ""posterior nuchal plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001824"" "," ""lateral line scale"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001825"" "," ""urohyal lateral process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001826"" "," ""urohyal median process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001829"" "," ""caudal fin dorsal procurrent ray"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001830"" "," ""caudal fin ventral procurrent ray"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001855"" "," ""hyomandibular condyle for the opercle"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001856"" "," ""gill ray"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001858"" "," ""suprapharyngobranchial"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001859"" "," ""pharyngobranchial 1 tooth plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001867"" "," ""post-ceratobranchial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001929"" "," ""epioccipital posterior process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001930"" "," ""accessory vomerine tooth plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001931"" "," ""infranuchal scute"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001934"" "," ""rostral plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001948"" "," ""anal-fin hook"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001949"" "," ""caudal-fin hook"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001989"" "," ""mandibular-hyoid median cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001991"" "," ""lateral bone"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001997"" "," ""parietal-supraoccipital"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001998"" "," ""posttemporal-supracleithrum"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002000"" "," ""posterior dentation of pectoral fin spine"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002001"" "," ""anterior dentation of pectoral fin spine"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002002"" "," ""anterior distal serration of pectoral fin spine"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002085"" "," ""ural centrum"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002162"" "," ""ural vertebra"" "
" ""http://purl.obolibrary.org/obo/UBERON_2002261"" "," ""dorsal fin spine"" "
" ""http://purl.obolibrary.org/obo/UBERON_2200268"" "," ""anal fin proximal radial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2200646"" "," ""anal fin distal radial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2200936"" "," ""dorsal fin distal radial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2200947"" "," ""dorsal fin proximal radial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2201587"" "," ""pectoral fin proximal radial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2201588"" "," ""pectoral fin distal radial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2201613"" "," ""dorsal fin middle radial cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2201614"" "," ""anal fin middle radial cartilage"" "
